:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: FINE KNOB
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
0.834,74,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.867,75,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.40,1,1,1,1,1,1,1
0.868,76,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
0.868,77,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.40,1,1,1,1,1,1,1
0.884,78,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
0.885,79,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
0.901,80,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
0.901,81,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
0.918,82,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
0.918,83,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.934,84,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
0.934,85,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
0.951,86,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
0.951,87,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
0.968,88,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
0.968,89,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
1.001,90,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
1.017,91,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
1.034,92,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.38,1,1,1,1,1,1,1
1.034,93,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.40,1,1,1,1,1,1,1
1.051,94,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
1.051,95,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
1.067,96,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.39,1,1,1,1,1,1,1
1.067,97,1.89,-1.11,0.00,2.55,-0.09,0.00,2.45,2.39,1,1,1,1,1,1,1
1.084,98,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
