:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: GRIP
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
0.933,85,1.90,-1.11,66.45,-1.67,0.26,-0.35,2.47,2.39,1,1,1,1,1,1,1
0.933,86,1.90,-1.11,67.59,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.949,87,1.90,-1.11,68.82,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
0.966,88,1.90,-1.11,70.14,-1.67,0.26,-0.35,2.48,2.34,1,1,1,1,1,1,1
0.966,89,1.90,-1.11,71.46,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.982,90,1.90,-1.11,72.86,-1.67,0.26,-0.35,2.45,2.34,1,1,1,1,1,1,1
0.982,91,1.90,-1.11,74.27,-1.67,0.26,-0.35,2.48,2.34,1,1,1,1,1,1,1
1.017,92,1.90,-1.11,75.76,-1.67,0.26,-0.35,2.47,2.36,1,1,1,1,1,1,1
1.017,93,1.90,-1.11,77.26,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
1.032,94,1.90,-1.11,78.75,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
1.049,95,1.90,-1.11,80.16,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.049,96,1.90,-1.11,81.47,-1.67,0.26,-0.35,2.49,2.30,1,1,1,1,1,1,1
1.066,97,1.90,-1.11,82.62,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.082,98,1.90,-1.11,83.50,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
1.082,99,1.90,-1.11,84.29,-1.67,0.26,-0.35,2.44,2.33,1,1,1,1,1,1,1
1.099,100,1.91,-1.11,84.99,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.099,101,1.91,-1.11,85.61,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.116,102,1.91,-1.11,86.22,-1.67,0.26,-0.35,2.47,2.27,1,1,1,1,1,1,1
1.132,103,1.91,-1.11,86.84,-1.67,0.26,-0.35,2.48,2.37,1,1,1,1,1,1,1
1.149,104,1.91,-1.11,87.19,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
